date_started,date_ended,declaration_type,disaster_type,disaster_title,days_lasted,county,county_fip,state,state_abbr,division_name,region_name,latitude,longitude
1965-09-14,1965-09-14,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Broward County,FL-011,Florida,FL,South Atlantic,South,26.190096,-80.365865
1965-09-14,1965-09-14,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Collier County,FL-021,Florida,FL,South Atlantic,South,26.069985,-81.4278984
1965-09-14,1965-09-14,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Glades County,FL-043,Florida,FL,South Atlantic,South,26.984415,-81.0754657
1965-09-14,1965-09-14,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Lee County,FL-071,Florida,FL,South Atlantic,South,26.6630286,-81.9534815
1965-09-14,1965-09-14,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Hendry County,FL-051,Florida,FL,South Atlantic,South,26.6105319,-81.0754657
1965-09-14,1965-09-14,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Monroe County,FL-087,Florida,FL,South Atlantic,South,24.5557001,-81.7825985
1965-09-14,1965-09-14,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Martin County,FL-085,Florida,FL,South Atlantic,South,27.0804935,-80.4103957
1965-09-14,1965-09-14,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,St. Lucie County,FL-111,Florida,FL,South Atlantic,South,27.3225563,-80.543845
1965-09-14,1965-09-14,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Palm Beach County,FL-099,Florida,FL,South Atlantic,South,26.6514503,-80.2767327
1965-09-14,1965-09-14,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Miami-Dade County,FL-086,Florida,FL,South Atlantic,South,25.5516034,-80.6326916
1965-09-25,1965-09-25,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Wilkinson County,MS-157,Mississippi,MS,East South Central,South,31.1646163,-91.2891036
1965-09-25,1965-09-25,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Adams County,MS-001,Mississippi,MS,East South Central,South,31.5305353,-91.2891036
1965-09-25,1965-09-25,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Amite County,MS-005,Mississippi,MS,East South Central,South,31.1683803,-90.8294002
1965-09-25,1965-09-25,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Claiborne County,MS-021,Mississippi,MS,East South Central,South,31.9438205,-90.9438468
1965-09-25,1965-09-25,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Franklin County,MS-037,Mississippi,MS,East South Central,South,31.4883928,-90.8675134
1965-09-25,1965-09-25,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Jackson County,MS-059,Mississippi,MS,East South Central,South,30.4278212,-88.556531
1965-09-25,1965-09-25,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Harrison County,MS-047,Mississippi,MS,East South Central,South,30.432087,-89.0179332
1965-09-25,1965-09-25,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Lincoln County,MS-085,Mississippi,MS,East South Central,South,31.5359248,-90.5257823
1965-09-25,1965-09-25,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Jefferson County,MS-063,Mississippi,MS,East South Central,South,31.7157817,-90.9820668
1965-09-25,1965-09-25,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Pike County,MS-113,Mississippi,MS,East South Central,South,31.1704959,-90.3748354
1965-09-25,1965-09-25,Major Disaster Declaration,Hurricane,Hurricane Betsy,0.0,Pearl River County,MS-109,Mississippi,MS,East South Central,South,30.8034081,-89.6251646
1966-06-10,1966-06-10,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Riley County,KS-161,Kansas,KS,West North Central,Midwest,39.3686475,-96.8350999
1966-06-10,1966-06-10,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Shawnee County,KS-177,Kansas,KS,West North Central,Midwest,39.0928449,-95.8142885
1967-04-25,1967-04-25,Major Disaster Declaration,Tornado,Tornadoes,0.0,Kane County,IL-089,Illinois,IL,East North Central,Midwest,41.987884,-88.4016041
1967-04-25,1967-04-25,Major Disaster Declaration,Tornado,Tornadoes,0.0,Lake County,IL-097,Illinois,IL,East North Central,Midwest,42.3689363,-87.8271534
1967-04-25,1967-04-25,Major Disaster Declaration,Tornado,Tornadoes,0.0,LaSalle County,IL-099,Illinois,IL,East North Central,Midwest,41.4363987,-88.9413865
1967-04-25,1967-04-25,Major Disaster Declaration,Tornado,Tornadoes,0.0,Will County,IL-197,Illinois,IL,East North Central,Midwest,41.5054724,-88.0900762
1967-04-25,1967-04-25,Major Disaster Declaration,Tornado,Tornadoes,0.0,McHenry County,IL-111,Illinois,IL,East North Central,Midwest,42.3039993,-88.4016041
1967-04-25,1967-04-25,Major Disaster Declaration,Tornado,Tornadoes,0.0,Winnebago County,IL-201,Illinois,IL,East North Central,Midwest,42.3121109,-89.1705998
1967-04-25,1967-04-25,Major Disaster Declaration,Tornado,Tornadoes,0.0,Cook County,IL-031,Illinois,IL,East North Central,Midwest,41.7376587,-87.697554
1967-04-25,1967-04-25,Major Disaster Declaration,Tornado,Tornadoes,0.0,Boone County,IL-007,Illinois,IL,East North Central,Midwest,42.3484976,-88.8263006
1967-04-25,1967-04-25,Major Disaster Declaration,Tornado,Tornadoes,0.0,DuPage County,IL-043,Illinois,IL,East North Central,Midwest,41.8243831,-88.0900762
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Finney County,KS-055,Kansas,KS,West North Central,Midwest,38.0625252,-100.8903099
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Miami County,KS-121,Kansas,KS,West North Central,Midwest,38.6381689,-94.8105955
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Anderson County,KS-003,Kansas,KS,West North Central,Midwest,38.2809328,-95.3102505
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Harper County,KS-077,Kansas,KS,West North Central,Midwest,37.1096002,-98.0465185
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Nemaha County,KS-131,Kansas,KS,West North Central,Midwest,39.7451077,-95.9832577
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Franklin County,KS-059,Kansas,KS,West North Central,Midwest,38.6165913,-95.3102505
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Mitchell County,KS-123,Kansas,KS,West North Central,Midwest,39.443669,-98.2212979
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Chase County,KS-017,Kansas,KS,West North Central,Midwest,38.3007661,-96.5783387
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Jefferson County,KS-087,Kansas,KS,West North Central,Midwest,39.2827652,-95.3102505
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Osage County,KS-139,Kansas,KS,West North Central,Midwest,38.6009003,-95.6457951
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Atchison County,KS-005,Kansas,KS,West North Central,Midwest,39.5701137,-95.3520876
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Jackson County,KS-085,Kansas,KS,West North Central,Midwest,39.4241422,-95.8142885
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Ness County,KS-135,Kansas,KS,West North Central,Midwest,38.4769509,-99.9912254
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Cloud County,KS-029,Kansas,KS,West North Central,Midwest,39.4795571,-97.6982272
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Pottawatomie County,KS-149,Kansas,KS,West North Central,Midwest,39.3976344,-96.3226072
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Kingman County,KS-095,Kansas,KS,West North Central,Midwest,37.6071593,-98.2212979
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Coffey County,KS-031,Kansas,KS,West North Central,Midwest,38.2570639,-95.8142885
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Leavenworth County,KS-103,Kansas,KS,West North Central,Midwest,39.1713075,-95.018246
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Republic County,KS-157,Kansas,KS,West North Central,Midwest,39.807989,-97.6982272
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Doniphan County,KS-043,Kansas,KS,West North Central,Midwest,39.8245628,-95.1849219
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Lyon County,KS-111,Kansas,KS,West North Central,Midwest,38.4078037,-96.1526985
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Washington County,KS-201,Kansas,KS,West North Central,Midwest,39.8413319,-97.179026
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Crawford County,KS-037,Kansas,KS,West North Central,Midwest,37.455799,-94.8105955
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Linn County,KS-107,Kansas,KS,West North Central,Midwest,38.1339574,-94.8105955
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Wabaunsee County,KS-197,Kansas,KS,West North Central,Midwest,38.9092089,-96.1526985
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Douglas County,KS-045,Kansas,KS,West North Central,Midwest,38.9107835,-95.2684437
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Marion County,KS-115,Kansas,KS,West North Central,Midwest,38.349424,-97.179026
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Benewah County,ID-009,Idaho,ID,Mountain,West,47.2437836,-116.6499425
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Boundary County,ID-021,Idaho,ID,Mountain,West,48.7987617,-116.5627065
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Bonner County,ID-017,Idaho,ID,Mountain,West,48.2751783,-116.5931483
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Idaho County,ID-049,Idaho,ID,Mountain,West,45.9019541,-115.7237432
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Clearwater County,ID-035,Idaho,ID,Mountain,West,46.6775737,-115.5620377
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Kootenai County,ID-055,Idaho,ID,Mountain,West,47.7568407,-116.6222056
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Latah County,ID-057,Idaho,ID,Mountain,West,46.7360364,-116.6764195
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Nez Perce County,ID-069,Idaho,ID,Mountain,West,46.4181814,-116.622876
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Lewis County,ID-061,Idaho,ID,Mountain,West,46.2664791,-116.4054092
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Shoshone County,ID-079,Idaho,ID,Mountain,West,47.1746948,-115.9104676
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Hidalgo County,TX-215,Texas,TX,West South Central,South,26.4656319,-98.2212979
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Matagorda County,TX-321,Texas,TX,West South Central,South,28.8204837,-95.9832577
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Aransas County,TX-007,Texas,TX,West South Central,South,28.0761262,-96.9638624
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Bee County,TX-025,Texas,TX,West South Central,South,28.3624206,-97.6982272
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Jim Hogg County,TX-247,Texas,TX,West South Central,South,26.995506,-98.7481167
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Nueces County,TX-355,Texas,TX,West South Central,South,27.7693351,-97.4814163
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Atascosa County,TX-013,Texas,TX,West South Central,South,28.8661281,-98.5721016
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Jackson County,TX-239,Texas,TX,West South Central,South,28.9340886,-96.5356449
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,McMullen County,TX-311,Texas,TX,West South Central,South,28.3102323,-98.5721016
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Calhoun County,TX-057,Texas,TX,West South Central,South,28.4169365,-96.663812
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,San Patricio County,TX-409,Texas,TX,West South Central,South,27.9999695,-97.5247243
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Karnes County,TX-255,Texas,TX,West South Central,South,28.9089085,-97.87216
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Brooks County,TX-047,Texas,TX,West South Central,South,27.0273057,-98.2212979
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Jim Wells County,TX-249,Texas,TX,West South Central,South,27.7841718,-98.0465185
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Refugio County,TX-391,Texas,TX,West South Central,South,28.3465339,-97.1359377
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Cameron County,TX-061,Texas,TX,West South Central,South,26.1284971,-97.5247243
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Kenedy County,TX-261,Texas,TX,West South Central,South,26.8697147,-97.6982272
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Starr County,TX-427,Texas,TX,West South Central,South,26.6215167,-98.7481167
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,DeWitt County,TX-123,Texas,TX,West South Central,South,29.1235194,-97.3516558
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Kleberg County,TX-273,Texas,TX,West South Central,South,27.4308339,-97.6982272
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Victoria County,TX-469,Texas,TX,West South Central,South,28.7712909,-97.0068393
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Goliad County,TX-175,Texas,TX,West South Central,South,28.5673709,-97.3516558
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Lavaca County,TX-285,Texas,TX,West South Central,South,29.3359054,-96.8350999
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Zapata County,TX-505,Texas,TX,West South Central,South,26.9730763,-99.1013498
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,La Salle County,TX-283,Texas,TX,West South Central,South,28.2758921,-99.1013498
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Duval County,TX-131,Texas,TX,West South Central,South,27.7525271,-98.5721016
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Willacy County,TX-489,Texas,TX,West South Central,South,26.4948223,-97.6982272
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Gonzales County,TX-177,Texas,TX,West South Central,South,29.4834878,-97.5247243
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Live Oak County,TX-297,Texas,TX,West South Central,South,28.342294,-98.0465185
1968-05-03,1968-05-03,Major Disaster Declaration,Tornado,Tornado & Severe Storm,0.0,Sebastian County,AR-131,Arkansas,AR,West South Central,South,35.2260397,-94.315422
1968-05-03,1968-05-03,Major Disaster Declaration,Tornado,Tornado & Severe Storm,0.0,Crawford County,AR-033,Arkansas,AR,West South Central,South,35.5762761,-94.315422
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Brown County,OH-015,Ohio,OH,East North Central,Midwest,38.9092089,-83.8473015
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Gallia County,OH-053,Ohio,OH,East North Central,Midwest,38.8619254,-82.345189
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Clermont County,OH-025,Ohio,OH,East North Central,Midwest,39.0928449,-84.1857115
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Scioto County,OH-145,Ohio,OH,East North Central,Midwest,38.861065,-82.9931607
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Licking County,OH-089,Ohio,OH,East North Central,Midwest,40.1460895,-82.4752757
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Bracken County,KY-023,Kentucky,KY,East South Central,South,38.7117016,-84.059029
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Greenup County,KY-089,Kentucky,KY,East South Central,South,38.5665695,-82.9501558
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Mason County,KY-161,Kentucky,KY,East South Central,South,38.6194103,-83.8897057
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Jessamine County,KY-113,Kentucky,KY,East South Central,South,37.895573,-84.564147
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Pendleton County,KY-191,Kentucky,KY,East South Central,South,38.7283386,-84.3962535
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Greene County,AR-055,Arkansas,AR,West South Central,South,36.1314931,-90.563609
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Phillips County,AR-107,Arkansas,AR,West South Central,South,34.4611206,-90.8675134
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,White County,AR-145,Arkansas,AR,West South Central,South,35.2900612,-91.7538817
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Poinsett County,AR-111,Arkansas,AR,West South Central,South,35.6078586,-90.6393702
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Howard County,AR-061,Arkansas,AR,West South Central,South,34.1318213,-94.028678
